SCANNED TRANSCRIPT MANIFEST
============================================================
FORMAT: filename | source | [categories] | summary
2026-05-25_$100M_CEO_Explains_Leaders_vs._Managers.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_$100M_CEO_Ranks_AI_Tools.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_$100M_CEO_Ranks_Businesses.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_$100M_CEO_grades_jobs_REPLACED_by_AI.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_$100M_CEO_ranks_books.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_1-10_ways_to_lose_money.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_17_rules_for_a_successful_life_in_2026.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_2025_vs_2026_AI_Tools.txt | dan_martell | [A+D] | ------------------------------------------------------------
2026-05-25_2_employees,_AI_and_1_BILLION_in_revenue.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_3_Great_Business_Questions_To_Cut_To_The_Core_Of_Your_Issues.txt | dan_martell | [A+D] | Title: 3 Great Business Questions To Cut To The Core Of Your Issues
2026-05-25_3_Inputs_To_a_Great_Product_Roadmap.txt | dan_martell | [C+D] | ------------------------------------------------------------
2026-05-25_3_Questions_To_Answer_In_Your_SaaS_Sales_Process.txt | dan_martell | [B] | Title: 3 Questions To Answer In Your SaaS Sales Process
2026-05-25_3_Responsibilities_of_Startup_CEO.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_3_Steps_to_Overcome_Overwhelm_and_Thrive_in_Your_Business.txt | dan_martell | [A+D] | Title: 3 Steps to Overcome Overwhelm and Thrive in Your Business
2026-05-25_3_Stories_You_NEED_To_Perfect_As_An_Entrepreneur.txt | dan_martell | [B] | Title: 3 Stories You NEED To Perfect As An Entrepreneur
2026-05-25_3_Things_That_ALL_Great_Entrepreneurs_Have.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_3_money_habits_you_need_to_get_rich.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_4_books_to_become_rich.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_5_Areas_of_Business_SaaS_Founders_Should_Master.txt | dan_martell | [A+D] | Title: 5 Areas of Business SaaS Founders Should Master
2026-05-25_5_Books_That_Changed_My_Entrepreneurial_Life.txt | dan_martell | [D] | Title: 5 Books That Changed My Entrepreneurial Life
2026-05-25_5_Books_That_Changed_My_Life.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_5_Key_Reasons_You_Might_Not_Want_To_Show_Pricing_On_Your_Website.txt | dan_martell | [B] | Title: 5 Key Reasons You Might Not Want To Show Pricing On Your Website
2026-05-25_5_Mental_Shifts_From_Doing_#75Hard_Challenge_(NOTE_Itï¿½s_Not_Physical).txt | dan_martell | [A+D] | Title: 5 Mental Shifts From Doing #75Hard Challenge (NOTE: Itï¿½s Not Physical)
2026-05-25_5_Pro_Strategies_For_Getting_The_Most_Out_Of_An_Event.txt | dan_martell | [D] | Title: 5 Pro Strategies For Getting The Most Out Of An Event
2026-05-25_5_Questions_You_Should_Never_Ask_Your_Mentor.txt | dan_martell | [D] | Title: 5 Questions You Should Never Ask Your Mentor
2026-05-25_5_Reasons_Racing_In_The_Mexican_Desert_Is_Like_Running_a_Business.txt | dan_martell | [D] | Title: 5 Reasons Racing In The Mexican Desert Is Like Running a Business
2026-05-25_5_Reasons_Why_Most_SaaS_Startups_Fail.txt | dan_martell | [A+C+D] | ------------------------------------------------------------
2026-05-25_5_SaaS_Growth_Strategies_Iï¿½ve_Learned_From_Non-SaaS_Businesses.txt | dan_martell | [A+B+D] | Title: 5 SaaS Growth Strategies Iï¿½ve Learned From Non-SaaS Businesses
2026-05-25_5_Strategies_To_Help_You_Start_Your_Business_Dan_Martell.txt | dan_martell | [D] | Title: 5 Strategies To Help You Start Your Business | Dan Martell
2026-05-25_5_Success_Principles_To_Get_The_Most_Out_Of_Life.txt | dan_martell | [D] | Title: 5 Success Principles To Get The Most Out Of Life
2026-05-25_5_Things_All_Great_Startups_Have.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_5_Ways_To_Improve_The_Quality_Of_Your_Entrepreneurial_Life.txt | dan_martell | [D] | Title: 5 Ways To Improve The Quality Of Your Entrepreneurial Life
2026-05-25_5_Ways_to_Create_Your_Own_ï¿½Personalï¿½_Startup_Accelerator.txt | dan_martell | [D] | Title: 5 Ways to Create Your Own ï¿½Personalï¿½ Startup Accelerator
2026-05-25_5_numbers_to_track_in_your_job..txt | dan_martell | [A] | ------------------------------------------------------------
2026-05-25_6_Core_Business_Functions_of_a_SaaS_Company_And_The_Metrics_To_Measure.txt | dan_martell | [A+B+D] | Title: 6 Core Business Functions of a SaaS Company And The Metrics To Measure
2026-05-25_6_High_Income_Skills_That_AI_Wonï¿½t_Replace_in_2026.txt | dan_martell | [A] | Title: 6 High Income Skills That AI Wonï¿½t Replace in 2026
2026-05-25_6_Skills_That_Millionaires_Master.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_7_Marketing_Strategies_Startups_Can_Learn_Shady_Internet_Marketers_Dan_Martell.txt | dan_martell | [C+D+E] | Title: 7 Marketing Strategies Startups Can Learn Shady Internet Marketers | Dan Martell
2026-05-25_7_numbers_to_track_in_your_business._Comment_SCORECARD_on_my_IG_for_the_template..txt | dan_martell | [N/A] | Title: 7 numbers to track in your business. Comment "SCORECARD" on my IG for the template.
2026-05-25_8_Steps_To_Succeeding_In_Life.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_8_Ways_To_Make_Money_(for_Teenagers).txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_99%_of_People_Have_No_Idea_Whatï¿½s_About_to_Happen_With_AI.txt | dan_martell | [A+C+D] | Title: 99% of People Have No Idea Whatï¿½s About to Happen With AI
2026-05-25_AB_test_your_content.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AB_test_your_videos.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_ADHD_can_be_your_superpower.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_ADHD_doesn't_have_to_hold_you_back.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_ADHD_should_be_the_reason_you_win.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_TOOLS_AS_CARS.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_TOOLS_TIER_LIST_(2026).txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_TOOL_TIER_LIST_(2026).txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_Tier_List.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_Tips_that_ACTUALLY_help.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_Tools_I'd_KEEP_or_CUT.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_Tools_as_SUPER_CARS.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_Tools_for_EVERY_task.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_Tools_for_every_task_in_2026.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_Tools_in_2025_vs_2026.txt | dan_martell | [A+D] | ------------------------------------------------------------
2026-05-25_AI_automation_in_2026.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_can_make_you_rich.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_can_make_you_rich_if_you're_a_problem_solver.txt | dan_martell | [N/A] | Title: AI can make you rich if you're a problem solver
2026-05-25_AI_can_still_make_you_super_rich.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_coaching.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_is_a_tool,_not_a_get-rich-quick_scheme.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_is_at_a_point_where_it's_hiring_humans_to_do_the_things_it_can't.txt | dan_martell | [N/A] | Title: AI is at a point where it's hiring humans to do the things it can't
2026-05-25_AI_is_renting_human_beings.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_is_so_easy_to_prompt_with_this_process.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_is_the_only_option_for_your_business.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_AI_keeps_lying_to_you_Let_me_help..txt | dan_martell | [N/A] | ------------------------------------------------------------
